chain_id,block_number,pair_id,pair_address,token0_address,token1_address,reserve0_raw,reserve1_raw,state_quality_flag,state_source_type,last_sync_block_number,last_sync_transaction_hash,last_sync_log_index,initial_sync_matches_historical_call
1,25545560,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8789009291485,4675102558484953081945,carried_forward,sync_log,25545556,0x8376fddaaf7d66f7195b2999004b8d465c1a5141d6ce61258dfaa948348fc7b5,350,True
1,25545561,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545561,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921650498208409284943,7377639596297,carried_forward,sync_log,25545537,0x44fb878c2bbc24c7b2321bca4b8f017d6de7d2d6583a0ac4e8220ca5b05c7f20,213,True
1,25545561,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8789009291485,4675102558484953081945,carried_forward,sync_log,25545556,0x8376fddaaf7d66f7195b2999004b8d465c1a5141d6ce61258dfaa948348fc7b5,350,True
1,25545562,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545562,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921650498208409284943,7377639596297,carried_forward,sync_log,25545537,0x44fb878c2bbc24c7b2321bca4b8f017d6de7d2d6583a0ac4e8220ca5b05c7f20,213,True
1,25545562,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8789009291485,4675102558484953081945,carried_forward,sync_log,25545556,0x8376fddaaf7d66f7195b2999004b8d465c1a5141d6ce61258dfaa948348fc7b5,350,True
1,25545563,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545563,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921655868268312053742,7377629524146,observed_sync,sync_log,25545563,0x3d9eb410d87409bcb4856089eee738b608d44bc20959dcaee84d3ece99693c2a,212,True
1,25545563,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8789009291485,4675102558484953081945,carried_forward,sync_log,25545556,0x8376fddaaf7d66f7195b2999004b8d465c1a5141d6ce61258dfaa948348fc7b5,350,True
1,25545564,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545564,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921655868268312053742,7377629524146,carried_forward,sync_log,25545563,0x3d9eb410d87409bcb4856089eee738b608d44bc20959dcaee84d3ece99693c2a,212,True
1,25545564,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8789009291485,4675102558484953081945,carried_forward,sync_log,25545556,0x8376fddaaf7d66f7195b2999004b8d465c1a5141d6ce61258dfaa948348fc7b5,350,True
1,25545565,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545565,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921655868268312053742,7377629524146,carried_forward,sync_log,25545563,0x3d9eb410d87409bcb4856089eee738b608d44bc20959dcaee84d3ece99693c2a,212,True
1,25545565,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8788968606492,4675124265110864990237,observed_sync,sync_log,25545565,0x3772db17905febe0ae5ddc4f0242925db4311d855614773c895c19914fd1b210,357,True
1,25545566,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545566,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921655868268312053742,7377629524146,carried_forward,sync_log,25545563,0x3d9eb410d87409bcb4856089eee738b608d44bc20959dcaee84d3ece99693c2a,212,True
1,25545566,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8788968606492,4675124265110864990237,carried_forward,sync_log,25545565,0x3772db17905febe0ae5ddc4f0242925db4311d855614773c895c19914fd1b210,357,True
1,25545567,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545567,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921655868268312053742,7377629524146,carried_forward,sync_log,25545563,0x3d9eb410d87409bcb4856089eee738b608d44bc20959dcaee84d3ece99693c2a,212,True
1,25545567,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8788968606492,4675124265110864990237,carried_forward,sync_log,25545565,0x3772db17905febe0ae5ddc4f0242925db4311d855614773c895c19914fd1b210,357,True
1,25545568,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545568,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921047476461740036820,7378777685541,observed_sync,sync_log,25545568,0x6750ca877b7c20e7c3b227a24f8cfc94e703fd8f3a95c618d8c8131c990ba579,259,True
1,25545568,WETH_USDC,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8790562880573,4674278918425209405584,observed_sync,sync_log,25545568,0x6750ca877b7c20e7c3b227a24f8cfc94e703fd8f3a95c618d8c8131c990ba579,219,True
1,25545569,USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1667847355905,1665681492358,carried_forward,sync_log,25545276,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,650,True
1,25545569,USDT_WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3921047476461740036820,7378777685541,carried_forward,sync_log,25545568,0x6750ca877b7c20e7c3b227a24f8cfc94e703fd8f3a95c618d8c8131c990ba579,259,True
